"Faculty ID","First Name","Last Name",UID,Type,Title,"Journal Title","Month / Season",Year,"Issue Number / Edition",Volume,"Page Number(s) or Number of Pages","Publisher City and State",URL,Publisher,Status,"Series Title","Publisher Country",ISSN,DOI,Term,Year,Description,Authors,"Scholarly Type","Intellectual Contributions:  Review Type","Scholarly Contributions and Creative Productions Type","Contribution Level","Publication Impact Factor","Author Order Number","Number of Co-Authors","Creative Writing","Student/Trainee Author Name(s)","Publication Accompanying Comments",Annotations
928002830,"A. Peyton",Smith,517533,"Journal Article","Aeroponic approach for nondestructive root exudate collection and simulation of variable water stress trialed on cotton (Gossypium hirsutum).","Sci Rep",2025-01-28,2025,1,14,28615-,,,"Springer Nature",Completed/Published,,,,10.1038/s41598-024-79801-5,Spring,2025,,"Heng-An Lin (Role:Author); Harrison R Coker (Role:Author); Sungkyu Park (Role:Author); Scott A Finlayson (Role:Author); Malak M Tfaily (Role:Author); Elek M Nagy (Role:Author); Steve S Hague (Role:Author); Sanjay Antony-Babu (Role:Author); Julie A Howe (Role:Author); A P Smith (Role:Author)",,,,,,,,,,,
928002845,Regina,Mills,455631,"Journal Article","A Mother, a Daughter, and Earrings: An Autohistoria-Teoría of Guatemalan American Femininity","Western Folklore",,,,,"7291 words",,,,"In Press",,,,,Fall,2024,,"Regina Marie Mills (Role:Author)",,"Blind Peer Reviewed","Peer Reviewed Publication",Sole,,,,,,,"Letter provided by editor that article is forthcoming in vol. 83, no. 3-4 of 2024."
928002845,Regina,Mills,494544,"Journal Article","<span style=""font-size:11pt;"">Playing at Power and Powerlessness: Agency in Papo & Yo and Life Is Strange 2</span>","The Lion & the Unicorn",,2024,1,48,"8565 words",,,,"In Press",,,,,Fall,2024,,"Regina Mills (Role:Author)",,"Blind Peer Reviewed","Peer Reviewed Publication",Sole,,,,,,,"I send back corrected proofs in Fall 2024, so the article should be published in Spring 2025 (as the January 2024 issue)"
928002970,Abdullah,Muzahid,455823,"Journal Article","SmartIndex: Learning to Index Caches to Improve Performance","Computer Architecture Letters (CAL)",,2022,,,,,,,Submitted,"Computer Architecture Letters (CAL)",,,,Spring,2023,,"Kevin Weston (Role:Author); Vahid Janfaza (Role:Author); Farabi Mahmud (Role:Author); Abdullah Al Muzahid (Role:Author)","Basic or Discovery Scholarship","Blind Peer Reviewed","Peer Reviewed Publication",Contributing,,,3,,,,
928002970,Abdullah,Muzahid,542939,"Journal Article","GENESYS: A novel evolutionary program synthesis tool with continuous optimization","ACM Transactions on Probabilistic Machine Learning",2025-12-22,2025,,,-,,,"Association for Computing Machinery (ACM)",Completed/Published,,,,10.1145/3776736,Fall,2025,,"Shantanu Mandal (Role:Author); Todd A Anderson (Role:Author); Javier Turek (Role:Author); Justin Gottschlich (Role:Author); Abdullah A Muzahid (Role:Author)",,,,,,,,,,,
928003473,Hannah,Simpson,485156,"Journal Article","Community Interventions in the Administration of Justice","American Journal of Political Science",,,,,,,,,"Revise & Resubmit",,,,,Spring,2024,,"Carlo Horz (Role:Author); Hannah Simpson (Role:Author)",,,,,,,,,,,
928003553,Leroy,Marklund,547474,"Journal Article","<p>Coming Home: Preparing Military Families for a Veteran’s Return.</p>","Journal of Forensic Nursing",,2026,,,,,,,Accepted,,,,,Fall,2025,,"Leroy Marklund; Paul Clements; Glenn Barnes",,,,,,,,,,,
928003696,Zachary,Gagnon,389848,"Journal Article","Dielectrophoretic Detection of Electrical Property Changes of Stored Human Red Blood Cells",Electrophoresis,,2021,,,,,,,"In Press",,,,,Spring,2023,,"Zachary Richard Gagnon",,,,,,,,,,,
928003696,Zachary,Gagnon,492801,"Journal Article","High-Throughput Continuous Free-Flow Dielectrophoretic Trapping of Micron-Scale Particles and Cells in Paper Using Localized Nonuniform Pore-Scale-Generated Paper-Based Electric Field Gradients","Anal. Chem.",2024/01/23,2024,3,96,1084,,https://doi.org/10.1021/acs.analchem.3c03740,,Completed/Published,,,,,Fall,2024,,"Md. Nazibul Islam; Bhavya Jaiswal; Zachary R. Gagnon",,,,,,,,,,,
928003696,Zachary,Gagnon,483575,"Journal Article","Techophoresis-enabled electrokinetic sample preparation and detection of calcium in natural plant samples.",Talanta,1,2024,,267,125094-125094,,,Elsevier,Completed/Published,,,,10.1016/j.talanta.2023.125094,Spring,2024,,"Steven M Doria (Role:Author); Md N Islam (Role:Author); Zachary R Gagnon (Role:Author)",,,,,,,,,,,
928003696,Zachary,Gagnon,389850,"Journal Article","Label-free Measurement of Reaction Rate Constants in Solution Using Fluidic Dielectrophoresis","Sensors and Actuators B",,2022,,,,,,,"Revise & Resubmit",,,,,Spring,2023,,"Zachary Richard Gagnon",,,,,,,,,,,
928003696,Zachary,Gagnon,389849,"Journal Article","Piezoresistive Conductive Microfluidic Membranes for Low-Cost On-Chip Pressure and Flow Sensing",Sensors,,2022,,,,,,,"Revise & Resubmit",,,,,Spring,2023,,"Zachary Richard Gagnon",,,,,,,,,,,
928003696,Zachary,Gagnon,389852,"Journal Article","Continuous Millionfold Molecular Concentration Using Pulsed-Field Conductive- Wall Single-Buffer Isotachophoresis","Analytical Chemistry",,2022,,,,,,,"In Progress",,,,,Spring,2023,,"Zachary Richard Gagnon",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515576,"Journal Article","Random walks in a sparse random environment","Electronic Journal of Probability",2025-01-28,2025,none,21,-,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/16-ejp16,Spring,2025,,"Anastasios Matzavinos (Role:Author); Alexander Roitershtein (Role:Author); Youngsoo Seol (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515585,"Journal Article","On a species survival model","Electronic Communications in Probability",2025-01-28,2025,none,16,226-233,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/ecp.v16-1625,Spring,2025,,"Iddo Ben-Ari (Role:Author); Anastasios Matzavinos (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,516927,"Journal Article","A random walk on Z with drift driven by its occupation time at zero","Stochastic Processes and their Applications",2025-01-28,2025,8,119,2682-2710,,,Elsevier,Completed/Published,,,,10.1016/j.spa.2009.03.002,Spring,2025,,"Iddo Ben-Ari (Role:Author); Mathieu Merle (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515580,"Journal Article","On a directionally reinforced random walk","Proceedings of the American Mathematical Society",2025-01-28,2025,9,142,3269-3283,,,"American Mathematical Society (AMS)",Completed/Published,,,,10.1090/s0002-9939-2014-12030-2,Spring,2025,,"Arka P Ghosh (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515579,"Journal Article","On probabilistic analog automata","Theoretical Computer Science",2025-01-28,2025,2-3,320,449-464,,,Elsevier,Completed/Published,,,,10.1016/j.tcs.2004.03.003,Spring,2025,,"Asa Ben-Hur (Role:Author); Alexander Roitershtein (Role:Author); Hava T Siegelmann (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,529291,"Journal Article","On a Characterization of Exponential and Double Exponential Distributions","REVSTAT-Statistical Journal ",February,2025,1,23,47-52,,https://revstat.ine.pt/index.php/REVSTAT/article/view/530,"Statistics Portugal",Completed/Published,,Portugal,,"https://doi.org/10.57805/revstat.v23i1.530 ",Spring,2024,"Recently, G. Yanev obtained a characterization of the exponential family of distributions in terms of a functional equation for certain mixture densities. The purpose of this note is twofold: we extend Yanev’s theorem by relaxing a restriction on the sign of mixture coefficients and, in addition, obtain a similar characterization for the Laplace family of distributions.","Alexander Roiterchtein (Role:Author); Reza Rastegar (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,539764,"Journal Article","On a Characterization of Exponential and Double Exponential Distributions","REVSTAT-STATISTICAL JOURNAL",2025-10-06,2025,1,23,-,,,,Completed/Published,,,,10.57805/revstat.v23i1.530,Fall,2025,,"Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517454,"Journal Article","Multivariate linear recursions with Markov-dependent coefficients","Journal of Multivariate Analysis",2025-01-28,2025,3,102,521-527,,,Elsevier,Completed/Published,,,,10.1016/j.jmva.2010.10.011,Spring,2025,,"Diana Hay (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517453,"Journal Article","Random walks in a moderately sparse random environment.","Electron J Probab",2025-01-28,2025,none,24,69-,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/19-EJP330,Spring,2025,,"Dariusz Buraczewski (Role:Author); Piotr Dyszewski (Role:Author); Alexander Iksanov (Role:Author); Alexander Marynych (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517452,"Journal Article","Divergent Perpetuities Modulated by Regime Switches","Stochastic Models",2025-01-28,2025,2,29,129-148,,,"Taylor & Francis",Completed/Published,,,,10.1080/15326349.2013.783282,Spring,2025,,"Ranojoy Basu (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515020,"Journal Article","Discrete-time Ornstein-Uhlenbeck process in a stationary dynamic environment","Journal of Interdisciplinary Mathematics",2025-01-28,2025,1,19,1-35,,,"Taru Publications",Completed/Published,,,,10.1080/09720502.2013.857921,Spring,2025,,"Arka P Ghosh (Role:Author); Wenjun Qin (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515583,"Journal Article","Favorite Sites of a Persistent Random Walk.","J Math Anal Appl",2025-01-28,2025,2,501,125180-125180,,,Elsevier,Completed/Published,,,,10.1016/j.jmaa.2021.125180,Spring,2025,,"Arka Ghosh (Role:Author); Steven Noren (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515025,"Journal Article","On the range of the transient frog model on","Advances in Applied Probability",2025-01-28,2025,2,49,327-343,,,"Cambridge University Press (CUP)",Completed/Published,,,,10.1017/apr.2017.3,Spring,2025,,"Arka Ghosh (Role:Author); Steven Noren (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517449,"Journal Article","On Wallis-type Products and Plya&#39;s Urn Schemes","American Mathematical Monthly",2025-01-28,2025,5,121,422-432,,,"Taylor & Francis",Completed/Published,,,,10.4169/amer.math.monthly.121.05.422,Spring,2025,,"Iddo Ben-Ari (Role:Author); Diana Hay (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,500400,"Journal Article","Balancing art and money in pursuit of a Kelly-type optimality.<br>This is a PREPRINT. It has been submitted and currently under review (NOT PUBLISHED YET) in Bernoulli (submitted in September 2024).",,,,,,,,http://arxiv.org/abs/2403.15907v1,,Submitted,,,,,Fall,2024,"We introduce and study a mathematical model of an art collector. In our model, the collector is a rational agent whose actions in the art market are driven by two competing long-term objectives, namely sustainable financial health and maintaining the collection. Mathematically, our model is a two-dimensional random linear dynamical system with transformation matrix of a peculiar type. In some examples we are able to show that within the Kelly-type optimization paradigm, that is optimizing the system's Lyapunov exponent over a set of policy parameters, the dilemma ``art or money"" can be successfully resolved, namely the optimal policy creates a coexistence equilibrium where the value of both is increasing over the time. [Journal_ref: ]","Reza Rastegar; Alex Roitershtein; Vadim Roytershteyn; Vijay Seetharam",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515019,"Journal Article","Large Deviation Bounds for Functionals of Viterbi Paths","IEEE Transactions on Information Theory",2025-01-28,2025,6,57,3932-3937,,,"Institute of Electrical and Electronics Engineers (IEEE)",Completed/Published,,,,10.1109/tit.2011.2132550,Spring,2025,,"Arka P Ghosh (Role:Author); Elizabeth Kleiman (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,516928,"Journal Article","A Markovian influence graph formed from utility line outage data to mitigate large cascades.","IEEE Trans Power Syst",2025-01-28,2025,4,35,3224-3235,,,"Institute of Electrical and Electronics Engineers (IEEE)",Completed/Published,,,,10.1109/TPWRS.2020.2970406,Spring,2025,,"Kai Zhou (Role:Author); Ian Dobson (Role:Author); Zhaoyu Wang (Role:Author); Alexander Roitershtein (Role:Author); Arka P Ghosh (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517450,"Journal Article","Random linear recursions with dependent coefficients","Statistics & Probability Letters",2025-01-28,2025,21-22,80,1597-1605,,,Elsevier,Completed/Published,,,,10.1016/j.spl.2010.06.013,Spring,2025,,"Arka P Ghosh (Role:Author); Diana Hay (Role:Author); Vivek Hirpara (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author); Ashley Schulteis (Role:Author); Jiyeon Suh (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517445,"Journal Article","Optimal Control of a Stochastic Processing System Driven by a Fractional Brownian Motion Input","Advances in Applied Probability",2025-01-28,2025,1,42,183-209,,,"Cambridge University Press (CUP)",Completed/Published,,,,10.1239/aap/1269611149,Spring,2025,,"Arka P Ghosh (Role:Author); Alexander Roitershtein (Role:Author); Ananda Weerasinghe (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517451,"Journal Article","On random coefficient INAR(1) processes","Science China Mathematics",2025-01-28,2025,1,56,177-200,,,"Springer Nature",Completed/Published,,,,10.1007/s11425-012-4547-z,Spring,2025,,"Alexander Roitershtein (Role:Author); Zheng Zhong (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515909,"Journal Article","A note on multitype branching processes with immigration in a random environment","The Annals of Probability",2025-01-28,2025,4,35,1573-1592,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/009117906000001015,Spring,2025,,"Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517447,"Journal Article","Random walk on the Poincar disk induced by a group of Mbius transformations.","Markov Process Relat Fields",2025-01-28,2025,5,25,915-940,,,,Completed/Published,,,,,Spring,2025,,"Charles McCarthy (Role:Author); Gavin Nop (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515021,"Journal Article","Stochastic analysis of the motion of DNA nanomechanical bipeds.","Bull Math Biol",2025-01-28,2025,8,73,1932-1951,,,"Springer Nature",Completed/Published,,,,10.1007/s11538-010-9600-x,Spring,2025,,"Iddo Ben-Ari (Role:Author); Khalid Boushaba (Role:Author); Anastasios Matzavinos (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,514330,"Journal Article","Distribution tails of a history-dependent random linear recursion","Stochastic Models",2025-01-28,2025,2,38,250-267,,,"Taylor & Francis",Completed/Published,,,,10.1080/15326349.2021.2003712,Spring,2025,,"Alexander Roitershtein (Role:Author); Zirou Zhou (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515586,"Journal Article","Staircase patterns in words: subsequences, subwords, and separation number.","Eur J Comb",2025-01-28,2025,,86,103099-103099,,,Elsevier,Completed/Published,,,,10.1016/j.ejc.2020.103099,Spring,2025,,"Toufik Mansour (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515018,"Journal Article","Transient random walks on a strip in a random environment","The Annals of Probability",2025-01-28,2025,6,36,2354-2387,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/08-aop393,Spring,2025,,"Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515023,"Journal Article","Horizontal visibility graph of a random restricted growth sequence.","Adv Appl Math",2025-01-28,2025,,124,102145-102145,,,Elsevier,Completed/Published,,,,10.1016/j.aam.2020.102145,Spring,2025,,"Toufik Mansour (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515024,"Journal Article","Limit theorem for the Robin Hood game.","Stat Probab Lett",2025-01-28,2025,,149,9-15,,,Elsevier,Completed/Published,,,,10.1016/j.spl.2019.01.001,Spring,2025,,"Omer Angel (Role:Author); Anastasios Matzavinos (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517448,"Journal Article","One-dimensional linear recursions with Markov-dependent coefficients","The Annals of Applied Probability",2025-01-28,2025,2,17,572-608,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/105051606000000844,Spring,2025,,"Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515578,"Journal Article","Finite automata, probabilistic method, and occurrence enumeration of a pattern in words and permutations.","SIAM J Discret Math",2025-01-28,2025,2,34,1011-1038,,,"Society for Industrial & Applied Mathematics (SIAM)",Completed/Published,,,,10.1137/19m1262206,Spring,2025,,"Toufik Mansour (Role:Author); Reza Rastegar (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,517446,"Journal Article","A Log-scale Limit Theorem for One-dimensional Random Walks in Random Environments","Electronic Communications in Probability",2025-01-28,2025,none,10,244-253,,,"Institute of Mathematical Statistics",Completed/Published,,,,10.1214/ecp.v10-1164,Spring,2025,,"Alexander Roitershtein (Role:Author)",,,,,,,,,,,
928004115,Alexander,Roiterchtein,515022,"Journal Article","Moran-type bounds for the fixation probability in a frequency-dependent Wright-Fisher model.","J Math Biol",2025-01-28,2025,1-2,76,1-35,,,"Springer Nature",Completed/Published,,,,10.1007/s00285-017-1137-2,Spring,2025,,"Timothy Chumley (Role:Author); Ozgur Aydogmus (Role:Author); Anastasios Matzavinos (Role:Author); Alexander Roitershtein (Role:Author)",,,,,,,,,,,
